,ID,Assigned User,Title,Time,Tags,Products,Incident,Suspicious,Important,Ports,Outcomes,Status,Environment,Priority,Stage,Ticket IDs,Closing Time,Sources,Reason,Root Cause,Alerts Count
1005,2234785,securityanalyst1,Microsoft Windows Security Event Log,2022-11-23 11:15:07 UTC-05,"Intrusion Detection,Authentication,Recon","Login,SAP",False,False,False,0,"700,231,153,116",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,"278079_Login Failures Followed By Success to the same Username_1669217328310_1669217646783,278079_Multiple Login Failures for Single Username_1669217328310_1669217592486",,,,,2
1006,2234772,securityanalyst1,Microsoft Office 365,2022-11-23 10:53:46 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,278071_SRA-P: User Login Success other countries_1669215693033_1669215754074,,,,,1
1007,2233848,securityanalyst1,Microsoft Windows Security Event Log,2022-11-21 11:00:10 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"31,163,005",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,277523_Multiple Login Failures From the Same Source with any Username_1669045182236_1669045462664,,,,,1
1008,2235203,securityanalyst1,Microsoft Office 365,2022-11-24 14:04:37 UTC-05,"Recon,Authentication,Intrusion Detection","Login,SAP",False,False,False,0,"30,103,116,300,531,100,000",Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,"278325_Multiple Login Failures for Single Username_1669312820113_1669313391655,278325_Login Failures Followed By Success to the same Username_1669313111327_1669313391655",,,,,2
1009,2235491,securityanalyst1,Amazon AWS WAF,2022-11-25 05:17:28 UTC-05,,Default,False,True,False,0,4002,Closed,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,278480_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1669370975186_1669370975186,2022-11-25 05:25:18 UTC-05,,NotMalicious,Unknown,1
1010,2235338,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-24 20:15:28 UTC-05,Post-Intrusion Activity,"FAM,FW,Login,SAP,Default",False,False,False,"389,7680,443,3128,0,53,135,49671,445","400,840,034,002,400,000,000,000,000,000",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,"278425_Possible Local Worm Detected_1669335695458_1669335717483,278425_Possible Local Worm Detected_1669335673451_1669335741490",,,,,2
1011,2233873,securityanalyst1,Microsoft Office 365,2022-11-21 12:00:39 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,277544_SRA-P: User Login Success other countries_1669048177641_1669048200647,,,,,1
1012,2234848,securityanalyst1,Microsoft Windows Security Event Log,2022-11-23 14:40:25 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"31,163,005",Open,SURA ASSET MANAGEMENT PERU S.A,High,Assessment,"278115_Multiple Login Failures From the Same Source with any Username_1669391827846_1669392178101,278115_Multiple Login Failures From the Same Source with any Username_1669333017431_1669334068281,278115_Multiple Login Failures From the Same Source with any Username_1669324634406_1669325725194,278115_Multiple Login Failures From the Same Source with any Username_1669315900537_1669317201626,278115_Multiple Login Failures From the Same Source with any Username_1669229280747_1669246119628,278115_Multiple Login Failures From the Same Source with any Username_1669229204767_1669308063547,278115_Multiple Login Failures From the Same Source with any Username_1669246047567_1669247347463,278115_Multiple Login Failures From the Same Source with any Username_1669229204767_1669230581681",,,,,8
1013,2235395,securityanalyst1,Microsoft Windows Security Event Log,2022-11-24 23:07:31 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"31,163,005",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,278454_Multiple Login Failures From the Same Source with any Username_1669347307614_1669347485760,,,,,1
1014,2234792,securityanalyst1,Microsoft Office 365,2022-11-23 11:35:18 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,278081_SRA-P: User Login Success other countries_1669217795678_1669218750428,,,,,1
1015,2235492,securityanalyst1,Amazon AWS WAF,2022-11-25 05:17:31 UTC-05,,Default,False,True,False,0,4002,Closed,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,278479_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1669370975186_1669370975186,2022-11-25 05:27:33 UTC-05,,NotMalicious,Unknown,1
1016,2234148,securityanalyst1,Amazon AWS WAF,2022-11-21 23:38:02 UTC-05,,Default,False,False,False,0,4002,Closed,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,277736_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1669090894723_1669090894723,2022-11-21 23:57:59 UTC-05,,NotMalicious,Unknown,1
1017,2234600,securityanalyst1,Microsoft Windows Security Event Log,2022-11-23 00:39:34 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"30,763,005",Closed,SURA ASSET MANAGEMENT PERU S.A,High,Assessment,"275294_Multiple Login Failures From the Same Source with any Username_1669101420666_1669173948618,275294_Multiple Login Failures From the Same Source with any Username_1669098361491_1669174175878,275294_Multiple Login Failures From the Same Source with any Username_1669098594653_1669174421080,275294_Multiple Login Failures From the Same Source with any Username_1669098897863_1669174715291,275294_Multiple Login Failures From the Same Source with any Username_1669095600337_1669174787345",2022-11-23 01:11:13 UTC-05,,NotMalicious,Unknown,5
1018,2234507,securityanalyst1,Microsoft Office 365,2022-11-22 19:10:11 UTC-05,,Login,False,False,False,0,3115,Open,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,277928_SRA-P: User Login Success other countries_1669161556322_1669161635386,,,,,1
1019,2234809,securityanalyst1,Microsoft Windows Security Event Log,2022-11-23 12:19:47 UTC-05,Authentication,Login,False,False,False,0,3036,Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,278099_User added to Domain Admins_1669221942153_1669221942153,,,,,1
1020,2234923,securityanalyst1,Microsoft Office 365,2022-11-23 18:50:29 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"301,031,163,005",Open,SURA ASSET MANAGEMENT PERU S.A,Low,Research,278164_Multiple Login Failures From the Same Source with any Username_1669245355074_1669245703302,,,,,1
1021,2234187,securityanalyst1,Microsoft Windows Security Event Log,2022-11-22 02:06:42 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"30,763,005",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Assessment,"275294_Multiple Login Failures From the Same Source with any Username_1669120730191_1669121433688,275294_Multiple Login Failures From the Same Source with any Username_1669117913198_1669118027209,275294_Multiple Login Failures From the Same Source with any Username_1669117734958_1669118081226,275294_Multiple Login Failures From the Same Source with any Username_1669117260731_1669117924104,275294_Multiple Login Failures From the Same Source with any Username_1669113779206_1669114001336,275294_Multiple Login Failures From the Same Source with any Username_1669024808146_1669100744197,275294_Multiple Login Failures From the Same Source with any Username_1669025226538_1669101217529,275294_Multiple Login Failures From the Same Source with any Username_1669025572940_1669101639847,275294_Multiple Login Failures From the Same Source with any Username_1669026116601_1669101840970,275294_Multiple Login Failures From the Same Source with any Username_1669026470053_1669098701742,275294_Multiple Login Failures From the Same Source with any Username_1669026657250_1669098823820,275294_Multiple Login Failures From the Same Source with any Username_1669023418544_1669095588322,275294_Multiple Login Failures From the Same Source with any Username_1669023719323_1669099120032,275294_Multiple Login Failures From the Same Source with any Username_1669023908245_1669107045838,275294_Multiple Login Failures From the Same Source with any Username_1669024409201_1669107342045,275294_Multiple Login Failures From the Same Source with any Username_1669024610922_1669108057529,275294_Multiple Login Failures From the Same Source with any Username_1669106823682_1669107432113,275294_Multiple Login Failures From the Same Source with any Username_1669101420666_1669101840970,275294_Multiple Login Failures From the Same Source with any Username_1669100703155_1669101700990,275294_Multiple Login Failures From the Same Source with any Username_1669100347912_1669100651119",,,,,20
1022,2235386,securityanalyst1,Microsoft Windows Security Event Log,2022-11-24 22:40:07 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"31,163,005",Open,SURA ASSET MANAGEMENT PERU S.A,Medium,Research,278447_Multiple Login Failures From the Same Source with any Username_1669345238924_1669345729268,,,,,1
1023,2235490,securityanalyst1,Amazon AWS WAF,2022-11-25 05:17:23 UTC-05,,Default,False,True,False,0,4002,Closed,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,278478_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1669370741032_1669370741032,2022-11-25 05:27:44 UTC-05,,NotMalicious,Unknown,1
1024,2233716,securityanalyst1,Amazon AWS WAF,2022-11-21 02:21:59 UTC-05,,Default,False,True,False,0,4002,Closed,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,277415_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1669013320265_1669013320265,2022-11-21 02:40:58 UTC-05,,NotMalicious,Unknown,1
1025,2234952,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-23 21:27:13 UTC-05,Recon,FW,False,False,False,"55460,54764,55456,55454,55450,55448,55446,55444,54766,55504,55506,55690,55688,55686,55680,55672,55670,55668,55580,55572,55508,55692,55710,55708,55704,55700,55698,55696,55694,55570,55564,55526,55524,55522,55520,55516,55514,55510,55530,55540,55554,55562,55560,55712,55484,55482,55480,55478,55476,55474,55472,55470,55466,55486,55462,55502,55500,55496,55494,55492,55490,55488,54760,54756,54752,54746,54742,54740,54730,54726,54724,55556,55552,55544,55542,55284,55282,55280,55082,55070,56028,54782,54780,54778,54776,54772,54770,54768,54722,54720,54718,54784,54974,54964,54946,54930,54802,54788,54786,55350,55352,55720,55718,55716,55714,55442,55440,55438,55436,55432,55354,55724,56014,56002,55988,55842,55748,55746,55738,55430,55270,55262,55256,55254,55250,55126,55118,55108,55096,55278,55296,55294,55292,55290,55428,55396,55394,55392,55390,55364,55362,55360,55398,55400,55420,55426,55424,55422,55418,55414,55406,53072,53068,53130,53132,53064,53134,53156,53152,53148,53146,53140,53138,53136,53660,52962,52960,52958,52956,52954,52952,52946,52942,52938,52964,53058,53056,53054,53050,53048,53044,52972,52968,53158,53190,53574,53570,53568,53564,53562,53558,53552,53540,53520,53580,53098,53094,53092,53088,53082,53076,53646,53582,53628,53612,53602,53590,53502,53404,53232,53226,53218,53212,53202,53196,53194,53234,53254,53258,53256,53252,53246,53250,53248,52998,52992,52988,52974,52934,53008,53014,52862,53020,53040,53038,53034,53032,53030,53028,53024,52932,52926,52882,52878,52876,52872,52870,52868,52864,52884,52886,52904,52918,52914,52910,52902,52896,52892,52078,53042,52264,52152,52150,52148,52146,52144,52140,52138,52136,52268,52134,52858,52852,52836,52350,52326,52294,52282,52280,52110,52104,52100,52098,52094,52092,52088,52082,52112,52130,52128,52126,52122,53004,53002,52860,52120,52118,52116,52114,50810,50808,50806,50804,50802,50798,50816,50818,50792,51370,51368,51366,50834,50828,50826,50824,50822,51568,50188,50184,50140,50138,45170,45168,45160,45120,45028,50190,50784,50782,50774,50672,50668,50664,50654,50640,51372,51530,51528,51526,51524,51522,51520,51518,50814,50812,51516,51514,51374,51534,51566,51558,51554,51550,51544,51538,51536,51512,51510,51490,51488,51486,51484,51386,51380,51378,51492,51494,51502,51508,51506,51504,51500,51498,51496,48956,48946,48920,48858,48856,49008,49018,48854,49630,49126,49110,49092,49078,49060,49044,49030,50270,48630,48628,48624,48622,48620,48618,48616,48612,47898,48632,48850,48846,48842,48838,48828,48640,48638,48634,49634,50246,50244,50242,50240,50236,50234,50232,50230,48990,48974,48964,50228,49636,50248,50266,50264,50262,50260,50258,50254,50250,50226,50224,50204,50202,50200,50198,50196,49644,49640,50206,50208,50216,50222,50220,50218,50214,50212,50210,49462,49496,49498,57226,49500,49670,49668,49666,49664,49508,49494,49502,49460,49456,57240,57238,57236,57234,57232,57230,57228,57242,57244,49434,49454,49450,49440,37394,37390,57246,49672,57204,57202,57200,57198,57196,57194,53114,53116,53112,53110,57206,57222,57220,57218,57216,57214,57212,57210,57208,53086,53080,53078,53074,53070,53066,53090,53108,53106,53104,53102,53100,57224,49486,49480,49468,49464,47584,46802,46800,46798,46796,46792,46742,46776,46772,46804,46920,46918,46936,46932,46930,46928,46926,46924,46942,46958,46972,46978,46974,46964,46962,46960,60520,46016,46012,60524,60522,46192,46198,46732,46200,46730,46728,46726,46724,46206,46204,46202,46922,47564,47562,47560,47556,47552,47550,47548,47546,46990,47568,47582,47580,47578,47576,47574,47572,47570,46988,46940,46938,46916,46824,46822,46820,46818,46810,46022,46708,45928,45882,35266,35264,35262,35256,57836,57834,45930,57830,52646,52644,52642,45938,45936,45934,45932,57794,57792,57790,57780,57772,57738,45532,45530,45524,45522,57802,57828,57826,57824,57818,57816,57810,57808,57806,52648,45416,35320,35318,35316,35312,35304,35302,35300,35296,52650,45442,46128,46000,45474,45466,45452,45448,52664,52662,52658,52654,52652,52670,52672,52680,52686,52684,52682,52678,52676,52674,52690,52688,52668,52666,45952,45950,45948,45926,45924,45914,44904,44902,44790,44780,44182,44176,44180,44178,44174,44172,44792,44798,44892,44900,44898,44896,44890,44888,44886,40736,44164,44162,44160,44158,44156,44152,43704,43700,45960,43656,43048,40828,40826,40794,40778,40758,40748,43662,43694,43692,43688,43682,43680,43674,43670,43664,44168,44170,45912,44936,44934,44932,44920,44912,44910,44908,44906,43712,43710,43738,44150,44166,43734,43732,43724,43720,43718,43040,42920,42772,42762,42740,42426,42424,42418,42414,42404,42924,42400,42940,42938,42936,42934,42932,42998,42994,42958,42956,42954,42952,42950,42948,42946,42960,42986,42992,42988,42984,42976,42980,42978,41578,42022,41996,41994,42944,43022,43020,43018,43016,43008,43006,43002,43000,43024,43038,43036,43034,43032,43030,43028,43026,42930,42928,42926,41874,41872,41868,41866,41864,41862,41708,41702,41876,42124,42082,42064,42050,42034,37918,37916,40370,37860,37858,37856,37854,37852,37850,37848,37846,37780,37862,37914,37876,37874,37872,37870,37868,37866,37864,37954,37956,40352,40350,40348,40346,40344,40342,40340,40338,40336,37958,40354,40368,40366,40364,40362,40360,40358,40356,40334,40332,40302,40308,37936,37934,37932,37930,37928,37924,37922,37920,37938,37952,37950,37948,37946,37944,37942,37940,40300,37970,37968,37964,37962,37960,40304,40306,40324,40330,40328,40326,40312,40310,39738,38786,38782,38780,38778,38776,38770,38768,38766,38764,38788,38760,39112,39102,38914,38804,38802,38796,38792,38790,37266,37260,37258,37254,37240,37238,37236,37234,37228,38624,38618,37804,37802,37798,37788,37784,39114,39702,39620,39734,39732,39726,39708,39604,39602,39170,39168,39164,39162,39158,39156,39134,39132,39208,39246,39592,39598,39596,39594,39590,39580,39578,39618,39616,39614,39612,39610,39608,39606,39736,54304,53620,53618,53616,53614,53610,53604,53596,53594,53622,53592,53720,53716,53714,53712,53706,53704,53584,53578,53576,53726,54282,54280,54278,54274,54272,54116,54270,54268,54266,53734,54284,54302,54300,54296,54292,54294,54290,54286,54262,54260,54234,54230,53744,53742,53740,53738,53736,54238,54250,54258,54254,54252,54248,54246,53702,53624,53566,53550,53548,35284,35274,53588,53586,54242,48162,48802,48794,48792,48790,48788,48518,48516,48514,48512,48186,48804,49730,48836,48834,48824,48818,48816,48808,48508,48502,48358,48342,48286,48256,48196,48194,48188,48374,48390,48452,48488,48476,48462,48442,48422,48404,47916,48120,48118,48116,48114,48108,48104,47990,47986,48122,48126,47984,48156,48154,48150,48142,48138,48136,48132,48130,49732,47934,47932,47930,47928,47924,47922,47920,47918,47936,47982,47980,47976,47952,47950,47948,47946,47944,40998,39462,39460,39458,39456,39454,39452,39450,39448,39918,39916,39914,39190,39188,39762,39886,40960,40952,40940,40848,40166,40164,39992,39988,39982,39888,40964,40996,40990,40988,40986,40984,40976,40970,39978,39936,39906,39904,39902,39898,39896,39894,39892,39908,39910,39920,39934,39932,39928,39466,39446,39444,39184,39182,39180,39178,39176,39174,39172,39186,39442,39200,39198,39196,39194,39192,39464,39756,39754,39670,39474,39470,39468,39438,39012,39010,39008,39006,39004,39002,39000,38998,38996,39014,38994,39044,39042,39040,39038,39036,39034,39032,39030,38974,38972,38970,38886,38884,38740,38724,38696,38684,38976,38992,38990,38988,38986,38984,38982,38980,38978,39046,39092,39088,39062,39060,39058,39056,39054,39052,39050,39048,39064,39066,39076,39082,39080,39078,39074,39072,39068,39110,39108,39106,39104,39100,39098,39116,39408,39128,39124,39126,39122,39120,39118,37582,37574,37570,37562,37446,37558,37450,37448,36840,38354,36964,36962,36960,36956,36954,36952,36946,36944,36942,36968,36930,37364,37358,37356,37354,37352,37056,37018,36970,36880,36878,36866,36864,36896,36894,36892,36890,36888,36886,37366,38068,37810,37808,37806,37800,37620,37368,38084,38350,38318,38306,38238,38204,38158,38098,37606,37592,37434,37432,37426,37422,37418,37374,37370,37442,36862,36856,36854,36842,36884,36916,36906,36836,36662,36652,36650,36648,36646,36644,36642,36640,36638,36664,36636,36714,36710,36708,36674,36672,36670,36668,36666,36466,36458,36444,36442,36440,36436,36434,36432,36430,36478,36632,36620,36586,36584,36560,36558,36520,36480,36716,36808,36806,36804,36802,36800,36796,36794,36770,36768,36718,36810,36834,36830,36826,36824,36818,36816,36812,36766,36764,36734,36732,36730,36728,36726,36722,36720,36736,36738,36748,36762,36760,36758,36746,36744,36742,35116,35114,35112,35110,35108,35106,35104,35102,35118,35120,35100,35138,35136,35134,35132,35130,35128,35126,35122,35218,34722,34718,34716,34714,34712,34710,34704,34702,34698,34724,35098,35096,35094,35092,35090,35088,35086,34726,35140,35196,35194,35192,35190,35188,35186,35184,35182,35180,35142,35198,35214,35210,35208,35206,35204,35202,35200,35178,35176,35156,35154,35152,35150,35148,35146,35144,35158,35160,35168,35174,35172,35170,35166,35164,35162",4003,Open,SURA ASSET MANAGEMENT PERU S.A,Low,Assessment,"262726_Host Port Scan Detected by Remote Host_1669358896363_1669359478778,262726_Host Port Scan Detected by Remote Host_1669358885348_1669359569838,262726_Host Port Scan Detected by Remote Host_1669358061797_1669358457071,262726_Host Port Scan Detected by Remote Host_1669357510356_1669358155877,262726_Host Port Scan Detected by Remote Host_1669352354341_1669357087950,262726_Host Port Scan Detected by Remote Host_1669354439023_1669356354435,262726_Host Port Scan Detected by Remote Host_1669301945684_1669355708974,262726_Host Port Scan Detected by Remote Host_1669345139855_1669354282906,262726_Host Port Scan Detected by Remote Host_1669262340134_1669298948798,262726_Host Port Scan Detected by Remote Host_1669276751062_1669298720627,262726_Host Port Scan Detected by Remote Host_1669294962150_1669296461345,262726_Host Port Scan Detected by Remote Host_1669292703415_1669294476916,262726_Host Port Scan Detected by Remote Host_1669292145953_1669293778151,262726_Host Port Scan Detected by Remote Host_1669273145149_1669285129665,262726_Host Port Scan Detected by Remote Host_1669281060403_1669282159330,262726_Host Port Scan Detected by Remote Host_1669258500163_1669259444896,262726_Host Port Scan Detected by Remote Host_1669258271123_1669258713310,262726_Host Port Scan Detected by Remote Host_1669257000917_1669257841662,262726_Host Port Scan Detected by Remote Host_1669256829762_1669256997909,262726_Host Port Scan Detected by Remote Host_1669255278598_1669255772944",,,,,20
1026,2235418,securityanalyst1,Microsoft Windows Security Event Log,2022-11-25 00:32:28 UTC-05,"Recon,Intrusion Detection,Authentication",Login,False,False,False,0,"307,630,053,116",Open,SURA ASSET MANAGEMENT PERU S.A,High,Assessment,"275294_Multiple Login Failures From the Same Source with any Username_1669388392015_1669389289673,275294_Multiple Login Failures From the Same Source with any Username_1669387571367_1669390601624,275294_Multiple Login Failures From the Same Source with any Username_1669387190082_1669387547355,275294_Multiple Login Failures From the Same Source with any Username_1669379757037_1669386111100,275294_Multiple Login Failures From the Same Source with any Username_1669380115331_1669385462586,275294_Multiple Login Failures From the Same Source with any Username_1669374481495_1669374680684,275294_Multiple Login Failures From the Same Source with any Username_1669370169958_1669370196863,275294_Multiple Login Failures From the Same Source with any Username_1669370041873_1669372420999,275294_Multiple Login Failures From the Same Source with any Username_1669367269879_1669369597481,275294_Multiple Login Failures From the Same Source with any Username_1669364815925_1669365306292,275294_Multiple Login Failures From the Same Source with any Username_1669360252493_1669360468633,275294_Multiple Login Failures From the Same Source with any Username_1669358226912_1669359916140,275294_Multiple Login Failures From the Same Source with any Username_1669357676489_1669358194892,275294_Multiple Login Failures From the Same Source with any Username_1669269590613_1669334444546",,,,,14
1027,2235167,Admin,Amazon AWS WAF,2022-11-24 12:14:20 UTC-05,,Default,False,True,False,0,4002,Closed,SURA ASSET MANAGEMENT PERU S.A,Informative,Research,278302_SRA-P_WAF_X-Force Risky IP Scan (Source IP)_1669307099857_1669307159857,2022-11-24 14:14:22 UTC-05,,NotMalicious,Unknown,1
1028,2235535,securityanalyst1,Cisco Adaptive Security Appliance (ASA),2022-11-25 08:18:28 UTC-05,Recon,FW,False,False,False,"53474,51960,51958,51956,51954,51940,51938,50928,50924,50920,52590,52592,52866,52864,52862,52860,52858,52856,52854,52852,52850,52594,52868,53436,52880,52878,52876,52874,52872,52870,52848,52846,52824,52606,52604,52602,52600,52598,52597,52828,52830,52838,52844,52842,52840,52836,52834,52832,50890,51694,51692,51690,51964,51688,52588,52586,52584,52582,52580,51970,51966,50916,50912,50910,50908,50906,50902,50900,50894,50918,51678,51674,51670,51668,51666,53426,52988,52986,52984,53282,53284,53394,53392,53386,53384,53380,53378,53374,53368,53366,53290,53398,53424,53420,53414,53412,53406,53404,53400,53360,53358,53316,53310,53308,53300,53298,53296,53292,53320,53326,53338,53354,53352,53340,53334,53332,53328,52620,53018,53016,53014,53012,53010,53008,53006,53004,53002,53020,53000,53278,53276,53270,53028,53026,53024,53022,52980,52642,52640,52638,52636,52634,52630,52622,52982,52998,52996,52994,52992,52990,44954,44952,44950,44940,44588,44576,44570,44550,44956,44958,45690,45624,45522,45498,44974,44972,44970,44960,46266,46268,46416,46412,46410,46404,46394,46388,46384,46356,46354,46424,46270,46522,46520,46518,46468,46466,46464,46456,46426,46348,46346,46308,46306,46288,46524,45904,45890,45876,45874,45864,45862,45844,45792,45778,45918,45764,46244,46240,46228,46214,46192,46186,46184,46286,46282,46274,46272,46314,46318,46332,46342,46338,46334,46324,46322,46320,43824,42564,42562,42560,42556,42554,42542,42494,42488,42466,42566,42594,42592,42590,42582,42580,42578,42576,42570,42652,42656,43806,43804,43802,43800,43798,43796,43794,43792,43790,42662,43808,43822,43820,43818,43816,43814,43812,43810,43788,43786,42678,42676,42624,42622,42620,42618,42612,42610,42608,42606,42598,42630,42596,42650,42648,42646,42638,42636,42634,42632,43770,42686,43768,43776,43784,43782,43778,43774,43772,42674,42672,42668,42666,42664,41030,41028,41084,41088,41348,41246,41234,41232,41228,41222,41220,41208,41206,41090,41350,41374,41370,41366,41364,41360,41358,41354,41202,41192,41160,41144,41138,41136,41134,41118,41108,41162,41164,41176,41190,41184,41180,41174,41172,41170,39110,41378,41062,41060,41058,41056,41054,41052,41050,41048,41046,41064,41044,41082,41080,41074,41072,41070,41068,41066,41024,41022,41020,39122,39120,39118,39116,39114,41026,41042,41040,41038,41036,41034,41032,41342,39994,51744,51742,51740,51738,51736,37382,40020,40022,41314,41310,41306,41280,41266,41018,41014,41012,41008,40024,41318,41336,41332,41330,41328,41324,41322,41320,41002,41000,40596,40588,40494,40492,40490,40488,40484,40608,40628,40684,40710,40708,40686,39992,39990,39988,60518,60516,60514,60512,56272,40000,56270,40018,40016,40010,40008,40006,40004,40002,37374,37368,37366,37364,37358,37354,53124,53122,53118,37378,56256,40664,40638,40636,39798,39796,39794,39792,39790,39788,39786,39904,39906,39920,39928,39926,39924,39916,39912,39910,56324,40278,39762,39760,39758,39756,39754,39752,39750,39748,39388,39386,39380,39346,39342,39394,39396,39412,39410,39408,39406,39404,39402,39400,39398,39780,39784,39962,39958,39952,39950,39948,39946,39944,39942,39940,39964,39986,39984,39980,39972,39970,39968,39966,39932,39930,39800,39744,39764,39742,39778,39776,39774,39772,39770,39768,39766,39392,39390,39586,39490,39486,39484,39482,39478,39476,39474,39470,39468,39488,39466,39506,39504,39502,39500,39498,39496,39494,39492,39444,39442,39440,39438,39436,39434,39540,39546,39544,39542,39532,39538,39536,39534,39428,39432,39431,39446,39464,39462,39460,39456,39454,39452,39450,39448,39508,39568,39566,39564,39562,39560,39558,39556,39554,39552,39510,39570,39584,39582,39580,39578,39576,39574,39572,39550,39548,39528,39526,39524,39520,39518,39514,39512,39530,38522,38048,38044,38042,38036,38034,38032,38028,38026,38022,38052,38020,38082,38072,38070,38068,38062,38060,38058,38054,37086,37084,37082,37080,37076,37078,37074,37070,37068,37958,38016,38014,38012,38000,38510,38218,38204,38188,38172,38162,38160,38136,38134,38104,38102,38100,38094,38092,38090,38088,38086,38106,38108,38122,38132,38130,38128,38114,38112,38110,37982,37970,37966,37962,38084,38158,38156,38152,38150,38148,38146,38144,38142,38138,38520,38504,37848,37804,37798,37794,37598,37596,37408,37406,37404,37850,37916,37914,37912,37908,37906,37902,37854,37852,37340,37338,37334,37332,37330,37328,37326,37322,37320,37342,37372,37370,37362,37356,37346,37344,37922,38444,38432,38430,38390,38376,38360,38350,38340,38326,37924,38450,38502,38490,38488,38472,38464,38460,38318,38296,37942,37938,37936,37934,37932,37928,37926,37944,37946,38232,38280,38264,38248,37954,37952,37950,38476,36926,36924,36912,36890,36818,36816,37302,36794,36792,36790,36788,36786,36782,36768,36766,36764,36796,36814,36812,36810,36808,36806,36804,36802,36798,37014,37040,37174,37172,37168,37166,37164,37162,37160,37158,37157,37042,37176,37300,37298,37188,37184,37182,37180,37178,36862,36858,36856,36854,36848,36846,36838,36820,36872,36966,36936,36934,36932,37154,37152,37058,37054,37056,37052,37050,37048,37044,37066,37136,37144,37150,37148,37146,37142,37140,37138,35842,35866,35164,35884,36002,35978,35964,35954,35932,35926,35910,35464,35462,35240,35228,35226,35224,35222,35200,35192,35242,35244,35410,35446,35436,35412,35262,35260,35246,34238,36004,34764,34760,34758,34756,34754,34750,34752,34746,34742,34762,35150,35148,35138,34778,34776,34774,34772,34770,34768,34744,34714,34708,34706,34702,34700,34696,34692,34242,34716,34740,34736,34738,34730,34728,34726,34722,34720,35160,35788,35772,35722,35706,35644,35532,35468,35408,34624,34622,34620,34618,34616,34614,34612,34610,34608,34626,34606,34642,34640,34638,35370,35366,35364,35386,35388,34646,35390,35404,35402,35400,35398,35396,35394,35392,35362,35358,35302,35284,35274,35098,34874,34690,34652,35308,35332,35350,35356,35354,35352,35348,35346,35336,34172,34636,34634,34632,34630,34628,34234,34232,34230,34228,34196,34192,34190,34188,34236,34604,34602,34600,34598,34596,34592,34590,34586,34644,35384,35382,35380,35374,39108,56284,56282,56280,56278,40542,40538,56620,56618,56616,56286,56614,56302,56300,56296,56294,56292,56290,56288,56590,56588,56586,56584,56582,56580,56578,56576,56574,56594,56612,56608,56606,56604,56602,56600,56598,56596,56304,56306,39090,39086,39084,39082,39080,39078,39076,39074,39070,56308,39092,39106,39104,39102,39100,39098,39096,39094,38290,38288,56322,56320,56318,56316,56314,56312,56310,56326,56334,38284,56338,56336,56332,56330,56328",4003,Open,SURA ASSET MANAGEMENT PERU S.A,Low,Assessment,"262726_Host Port Scan Detected by Remote Host_1669391943130_1669394442100,262726_Host Port Scan Detected by Remote Host_1669394107825_1669394429069,262726_Host Port Scan Detected by Remote Host_1669388308037_1669389077501,262726_Host Port Scan Detected by Remote Host_1669387064988_1669387876631,262726_Host Port Scan Detected by Remote Host_1669366789640_1669386143116,262726_Host Port Scan Detected by Remote Host_1669301997834_1669386111087,262726_Host Port Scan Detected by Remote Host_1669377595968_1669385366507,262726_Host Port Scan Detected by Remote Host_1669385064251_1669385108319,262726_Host Port Scan Detected by Remote Host_1669383489967_1669384199568,262726_Host Port Scan Detected by Remote Host_1669383625077_1669384198560,262726_Host Port Scan Detected by Remote Host_1669383326822_1669383624084,262726_Host Port Scan Detected by Remote Host_1669382024816_1669382698340,262726_Host Port Scan Detected by Remote Host_1669381910846_1669382638301,262726_Host Port Scan Detected by Remote Host_1669323543592_1669366789537",,,,,14
